treeid,featureid,icon,lat,lon,Common name,Scientific name,Height class,Diameter at breast height,Age class,Canopy radius,Tree Asset Value, Scientific name,Additional taxonomy,Tree information
3294,272524,478ba3,41.785695144,-87.587879509,Linden-Littleleaf,,Small,6.7 in.,Semi-mature,8 ft.,$991.12,Tilia cordata,,
3295,272525,478ba3,41.785665053,-87.587868622,Linden-Littleleaf,,Small,6.7 in.,Semi-mature,8 ft.,$991.12,Tilia cordata,,
3296,272526,478ba3,41.785659562,-87.587529757,Linden-Littleleaf,,Medium,10.9 in.,Semi-mature,10 ft.,"$2,623.20",Tilia cordata,,
3297,272527,478ba3,41.785720988,-87.587542577,Linden-Littleleaf,,Small,6.9 in.,Semi-mature,8 ft.,$750.84,Tilia cordata,,
3298,272528,478ba3,41.785831545,-87.587520561,Linden-Littleleaf,,Small,6.5 in.,Semi-mature,8 ft.,$666.31,Tilia cordata,,
3299,272529,478ba3,41.785860212,-87.587511866,Linden-Littleleaf,,Small,9.1 in.,Semi-mature,8 ft.,"$1,305.97",Tilia cordata,,
3300,272530,478ba3,41.785869818,-87.587206022,Linden-Littleleaf,,Small,6.6 in.,Semi-mature,8 ft.,$686.97,Tilia cordata,,
3301,272531,478ba3,41.78583337,-87.587202905,Linden-Littleleaf,,Small,8.2 in.,Semi-mature,8 ft.,"$1,060.42",Tilia cordata,,
3302,272532,478ba3,41.785708068,-87.587200722,Linden-Littleleaf,,Small,9.7 in.,Semi-mature,8 ft.,"$1,483.86",Tilia cordata,,
3303,272533,478ba3,41.785655329,-87.587204225,Linden-Littleleaf,,Small,8.3 in.,Semi-mature,8 ft.,"$1,086.44",Tilia cordata,,
3304,272534,478ba3,41.785678769,-87.586855815,Linden-Littleleaf,,Small,7 in.,Semi-mature,8 ft.,$772.76,Tilia cordata,,
3305,272535,478ba3,41.785727015,-87.586859744,Linden-Littleleaf,,Small,7 in.,Semi-mature,8 ft.,$772.76,Tilia cordata,,
3306,272536,478ba3,41.785829516,-87.586855151,Linden-Littleleaf,,Small,8.6 in.,Semi-mature,8 ft.,"$1,166.40",Tilia cordata,,
3307,272537,478ba3,41.785871446,-87.586849461,Linden-Littleleaf,,Small,8.6 in.,Semi-mature,8 ft.,"$1,166.40",Tilia cordata,,
3308,272538,478ba3,41.78599217,-87.586791583,Linden-Littleleaf,,Medium,11.3 in.,Semi-mature,10 ft.,"$2,819.26",Tilia cordata,,
3121,272539,548931,41.785613562,-87.586688277,Coffeetree-Kentucky,Gymnocladus dioicus,Small,2 in.,Young,4 ft.,$88.32,,,
3309,272540,548931,41.785682626,-87.586691903,Coffeetree-Kentucky,Gymnocladus dioicus,Small,2 in.,Young,4 ft.,$88.32,,,
3310,272541,478ba3,41.785625456,-87.586733934,Linden-Littleleaf,,Medium,9.2 in.,Semi-mature,8 ft.,"$1,334.83",Tilia cordata,,
3311,272542,478ba3,41.785699013,-87.586719939,Linden-Littleleaf,,Medium,10 in.,Semi-mature,8 ft.,"$1,577.07",Tilia cordata,,
3312,272543,478ba3,41.785758053,-87.586695133,Linden-Littleleaf,,Small,5.6 in.,Semi-mature,6 ft.,$296.74,Tilia cordata,,
3313,272544,478ba3,41.785770752,-87.586733153,Linden-Littleleaf,,Medium,10.5 in.,Semi-mature,10 ft.,"$2,434.20",Tilia cordata,,
3314,272545,478ba3,41.785836555,-87.586751778,Linden-Littleleaf,,Medium,9.1 in.,Semi-mature,10 ft.,"$1,305.97",Tilia cordata,,
3315,272546,478ba3,41.785901858,-87.586737993,Linden-Littleleaf,,Medium,9.3 in.,Semi-mature,10 ft.,"$1,909.60",Tilia cordata,,
3316,272547,478ba3,41.785964006,-87.586738582,Linden-Littleleaf,,Medium,10.4 in.,Semi-mature,10 ft.,"$2,388.05",Tilia cordata,,
3317,272548,478ba3,41.786013229,-87.586809039,Linden-Littleleaf,,Medium,9.5 in.,Semi-mature,10 ft.,"$1,992.62",Tilia cordata,,
3318,272549,478ba3,41.786028881,-87.586914441,Linden-Littleleaf,,Medium,9.7 in.,Semi-mature,10 ft.,"$2,077.40",Tilia cordata,,
3319,272550,478ba3,41.786026163,-87.587005687,Linden-Littleleaf,,Medium,10.5 in.,Semi-mature,10 ft.,"$2,434.20",Tilia cordata,,
3320,272551,478ba3,41.786020965,-87.587095319,Linden-Littleleaf,,Medium,8.9 in.,Semi-mature,10 ft.,"$1,748.87",Tilia cordata,,
3321,272552,478ba3,41.786024461,-87.587164031,Linden-Littleleaf,,Medium,9.8 in.,Semi-mature,10 ft.,"$2,120.46",Tilia cordata,,
3322,272553,478ba3,41.786076702,-87.586855861,Linden-Littleleaf,,Small,5.5 in.,Semi-mature,6 ft.,$477.06,Tilia cordata,,
3323,272554,478ba3,41.786076441,-87.586950095,Linden-Littleleaf,,Small,6.5 in.,Semi-mature,6 ft.,$399.79,Tilia cordata,,
3324,272555,478ba3,41.786072311,-87.58703474,Linden-Littleleaf,,Small,6 in.,Semi-mature,6 ft.,$567.74,Tilia cordata,,
3325,272556,478ba3,41.786070607,-87.587122216,Linden-Littleleaf,,Small,5 in.,Semi-mature,6 ft.,$394.27,Tilia cordata,,
3326,272557,478ba3,41.786031484,-87.587365011,Linden-Littleleaf,,Medium,11.4 in.,Semi-mature,10 ft.,"$2,869.38",Tilia cordata,,
3327,272558,478ba3,41.78601296,-87.587524296,Linden-Littleleaf,,Medium,13.8 in.,Semi-mature,10 ft.,"$4,204.71",Tilia cordata,,
3328,272559,478ba3,41.786075237,-87.587550248,Maple-Freeman's,Acer x freemanii,Medium,12.2 in.,Semi-mature,15 ft.,"$3,286.22",,,
3329,272560,478ba3,41.786066575,-87.587723242,Maple-Freeman's,Acer x freemanii,Medium,12 in.,Semi-mature,15 ft.,"$3,179.36",,,
3127,272561,478ba3,41.786017255,-87.587687828,Linden-Littleleaf,,Small,8 in.,Semi-mature,8 ft.,$0.00,Tilia cordata,,
3330,272562,478ba3,41.786067456,-87.587848952,Maple-Freeman's,Acer x freemanii,Medium,10.4 in.,Semi-mature,15 ft.,"$2,388.05",,,
3331,272563,478ba3,41.786060988,-87.588096996,Maple-Freeman's,Acer x freemanii,Medium,10.4 in.,Semi-mature,15 ft.,"$2,388.05",,,
3332,272564,478ba3,41.786069714,-87.588194886,Maple-Freeman's,Acer x freemanii,Medium,11.7 in.,Semi-mature,15 ft.,"$2,158.84",,,
3333,272565,478ba3,41.786068243,-87.588352001,Maple-Freeman's,Acer x freemanii,Medium,12.4 in.,Semi-mature,15 ft.,"$3,394.85",,,
3334,272566,014368,41.786002575,-87.588211726,Maple-Norway,Acer platanoides,Medium,21.1 in.,Mature,25 ft.,"$6,018.22",,,
3335,272567,014368,41.78598858,-87.588508775,Maple-Norway,Acer platanoides,Medium,17.7 in.,Mature,25 ft.,"$4,234.96",,,
3336,272568,014368,41.78597107,-87.588649538,Maple-Norway,Acer platanoides,Medium,17.5 in.,Mature,25 ft.,"$4,139.80",,,
3337,272569,014368,41.785836807,-87.588442763,Ash-Green,Fraxinus pennsylvanica,Medium,18.5 in.,Mature,25 ft.,"$3,238.50",,,
3338,272570,014368,41.785723978,-87.588530577,Ash-Green,Fraxinus pennsylvanica,Medium,21.5 in.,Mature,25 ft.,"$4,373.99",,,
3339,272571,014368,41.785652888,-87.588022869,Elm-American,,Large,30 in.,Mature,35 ft.,"$2,433.19",Ulmus americana,,
3152,272572,478ba3,41.785578211,-87.588081191,Elm-American,,Medium,12 in.,Semi-mature,10 ft.,$648.85,Ulmus americana,,
3022,272573,014368,41.785567174,-87.588240046,Poplar-Eastern,,Large,29 in.,Mature,30 ft.,"$7,578.92",Populus deltoides,,
2778,272574,014368,41.785572511,-87.588560702,Poplar-Eastern,,Large,"20 in., 20 in.",Mature,30 ft.,"$7,209.44",Populus deltoides,,
3340,272575,478ba3,41.786023507,-87.587999747,Linden-Littleleaf,,Medium,11.7 in.,Semi-mature,10 ft.,"$2,158.84",Tilia cordata,,
3341,272576,478ba3,41.786027038,-87.58791326,Linden-Littleleaf,,Medium,9 in.,Semi-mature,10 ft.,"$1,277.42",Tilia cordata,,
3342,272577,478ba3,41.786019105,-87.587837044,Linden-Littleleaf,,Small,6.7 in.,Semi-mature,8 ft.,$707.94,Tilia cordata,,
3343,272578,548931,41.791472146,-87.600159008,Filbert-Turkish,Corylus colurna,Small,4 in.,Young,6 ft.,$205.98,,,
3344,272579,548931,41.79146747,-87.600252319,Filbert-Turkish,Corylus colurna,Small,4 in.,Young,6 ft.,$205.98,,,
3345,272580,92c95b,41.791468347,-87.600338202,Ginkgo,Ginkgo biloba,Small,2 in.,New planting,4 ft.,$63.08,,,
3346,272581,92c95b,41.791467085,-87.60042948,Ginkgo,Ginkgo biloba,Small,2 in.,New planting,4 ft.,$63.08,,,
3348,272582,548931,41.791462157,-87.600615194,Filbert-Turkish,Corylus colurna,Small,4 in.,Young,6 ft.,$205.98,,,
3349,272583,548931,41.791456574,-87.600704433,Filbert-Turkish,Corylus colurna,Small,4.1 in.,Young,6 ft.,$216.41,,,
3350,272584,548931,41.791459019,-87.600803008,Filbert-Turkish,Corylus colurna,Small,4 in.,Young,6 ft.,$205.98,,,
3351,272585,548931,41.791457425,-87.600892361,Filbert-Turkish,Corylus colurna,Small,3.5 in.,Young,6 ft.,$157.71,,,
3352,272586,548931,41.791457031,-87.600984282,Filbert-Turkish,Corylus colurna,Small,3 in.,Young,6 ft.,$115.87,,,
3353,272587,548931,41.79146016,-87.601078623,Filbert-Turkish,Corylus colurna,Small,4 in.,Young,6 ft.,$205.98,,,
3354,272588,014368,41.791515252,-87.60122535,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,21.7 in.,Mature,25 ft.,"$7,426.24",,,
3355,272589,014368,41.791618347,-87.60122927,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,20.5 in.,Mature,25 ft.,"$3,976.57",,,
3356,272590,014368,41.791605298,-87.601348214,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,17.4 in.,Mature,25 ft.,"$4,774.72",,,
3357,272591,014368,41.791844221,-87.60123841,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,24.2 in.,Mature,25 ft.,"$9,235.92",,,
3358,272592,014368,41.791917589,-87.601228378,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,23 in.,Mature,25 ft.,"$8,342.67",,,
3359,272593,548931,41.792060072,-87.601241528,Honeylocust-Thornless Common,Gleditsia triacanthos,Small,3.8 in.,Young,6 ft.,$318.82,,,
3360,272594,548931,41.792161044,-87.601239271,Honeylocust-Thornless Common,Gleditsia triacanthos,Small,4 in.,Young,8 ft.,$353.26,,,
3361,272595,548931,41.792249519,-87.601242128,Honeylocust-Thornless Common,Gleditsia triacanthos,Small,3.6 in.,Young,8 ft.,$286.14,,,
3362,272596,548931,41.792339543,-87.601243904,Honeylocust-Thornless Common,Gleditsia triacanthos,Small,4.3 in.,Young,8 ft.,$408.24,,,
3347,272597,92c95b,41.792399323,-87.60124292,Filbert-Turkish,Corylus colurna,Small,2 in.,New planting,4 ft.,$100.93,,,
3363,272598,478ba3,41.792619221,-87.600456124,Oak-Northern Red,,Medium,5.9 in.,Semi-mature,8 ft.,$768.57,Quercus rubra,,
3364,272599,478ba3,41.792655049,-87.600515205,Oak-Northern Red,,Medium,7.8 in.,Semi-mature,10 ft.,"$1,343.28",Quercus rubra,,
3365,272600,478ba3,41.792707217,-87.600463252,Crabapple,Malus sp,Small,5.4 in.,Semi-mature,6 ft.,$643.82,,,
3366,272601,478ba3,41.792708878,-87.60042216,Pine-Eastern White,,Medium,10 in.,Semi-mature,10 ft.,"$2,207.89",Pinus strobus,,
3367,272602,478ba3,41.792725192,-87.600374246,Pine-Eastern White,,Medium,7 in.,Semi-mature,10 ft.,$772.76,Pinus strobus,,
3368,272603,478ba3,41.792685984,-87.600254606,Pine-Eastern White,,Medium,9 in.,Semi-mature,10 ft.,"$1,788.39",Pinus strobus,,
3369,272604,478ba3,41.792701739,-87.600201632,Pine-Eastern White,,Medium,8.9 in.,Semi-mature,10 ft.,"$1,249.19",Pinus strobus,,
3370,272605,478ba3,41.792696847,-87.600135132,Pine-Eastern White,,Medium,8.2 in.,Semi-mature,10 ft.,"$1,484.59",Pinus strobus,,
3371,272606,478ba3,41.792655159,-87.600153577,Crabapple,Malus sp,Small,7.6 in.,Semi-mature,10 ft.,"$1,275.28",,,
3373,272607,478ba3,41.79271599,-87.600252848,Crabapple,Malus sp,Small,5 in.,Semi-mature,8 ft.,$394.27,,,
3374,272608,478ba3,41.792727868,-87.600322775,Crabapple,Malus sp,Small,7 in.,Semi-mature,10 ft.,"$1,081.87",,,
3376,272609,548931,41.79161311,-87.601025238,Crabapple,Malus sp,Small,2.8 in.,Young,6 ft.,$173.10,,,
3377,272610,548931,41.791541269,-87.60101668,Crabapple,Malus sp,Small,3 in.,Young,6 ft.,$198.71,,,
3378,272611,548931,41.791565035,-87.600954776,Crabapple,Malus sp,Small,3 in.,Young,6 ft.,$198.71,,,
3379,272612,548931,41.791551135,-87.600834285,Crabapple,Malus sp,Small,4 in.,Young,6 ft.,$353.26,,,
3380,272613,548931,41.791516553,-87.600777009,Crabapple,Malus sp,Small,4 in.,Young,6 ft.,$353.26,,,
3381,272614,478ba3,41.791701193,-87.60053633,Beech-American,Fagus grandifolia,Small,6.3 in.,Semi-mature,10 ft.,$751.12,,,
3382,272615,478ba3,41.791685349,-87.600405691,Maple-Freeman's,Acer x freemanii,Medium,7.3 in.,Semi-mature,10 ft.,"$1,176.59",,,
3383,272616,478ba3,41.791581042,-87.600388416,Maple-Freeman's,Acer x freemanii,Medium,5.8 in.,Semi-mature,8 ft.,$742.73,,,
3384,272617,478ba3,41.791601416,-87.600284153,Beech-American,Fagus grandifolia,Small,6.5 in.,Semi-mature,8 ft.,$799.57,,,
3501,272618,548931,41.793538222,-87.596426829,Maple-Norway,Acer platanoides,Small,4.5 in.,Young,6 ft.,$383.23,,,
3502,272619,548931,41.793509777,-87.596417439,Maple-Norway,Acer platanoides,Small,5.5 in.,Young,10 ft.,$572.47,,,
3503,272620,014368,41.793432407,-87.596413473,Maple-Norway,Acer platanoides,Medium,17.5 in.,Mature,20 ft.,"$5,795.71",,,
3504,272621,478ba3,41.793329341,-87.596337616,Maple-Norway,Acer platanoides,Medium,10 in.,Semi-mature,15 ft.,"$1,892.48",,,
3505,272622,014368,41.79333754,-87.59625387,Planetree-London,,Large,20.2 in.,Mature,25 ft.,"$7,722.07",Platanus x acerifolia,,
3506,272623,014368,41.793328031,-87.596104032,Linden-Littleleaf,,Large,18.3 in.,Mature,20 ft.,"$7,394.01",Tilia cordata,,
3507,272624,014368,41.793316757,-87.59600408,Linden-Littleleaf,,Large,17.6 in.,Mature,20 ft.,"$6,839.16",Tilia cordata,,
3508,272625,014368,41.793326589,-87.59592423,Linden-Littleleaf,,Large,15.6 in.,Mature,15 ft.,"$3,837.95",Tilia cordata,,
3509,272626,014368,41.79331396,-87.59583634,Linden-Littleleaf,,Large,17 in.,Mature,20 ft.,"$4,557.72",Tilia cordata,,
3510,272627,478ba3,41.79333436,-87.595779036,Linden-Littleleaf,,Medium,7.8 in.,Semi-mature,10 ft.,"$1,343.28",Tilia cordata,,
3511,272628,f6b119,41.793612024,-87.595835364,Boxelder,Acer negundo,Large,"32 in., 29.2 in.",Over-mature,30 ft.,"$12,543.76",,,
3512,272629,478ba3,41.793587055,-87.595900604,Yew,Taxus sp,Small,"2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,"$1,059.79",,,
3513,272630,478ba3,41.793478149,-87.595834006,Maple-Sugar,Acer saccharum,Small,5.4 in.,Semi-mature,10 ft.,$735.80,,,
3514,272631,478ba3,41.79340087,-87.595770352,Redbud-Eastern,Cercis canadensis,Small,7.5 in.,Semi-mature,10 ft.,$887.10,,,
3515,272632,548931,41.793362507,-87.595849741,Viburnum,Viburnum sp,Small,"2 in., 2 in.",Young,6 ft.,$189.25,,,
3516,272633,548931,41.793419213,-87.596088936,Viburnum,Viburnum sp,Small,"1 in., 1 in., 1 in.",Young,4 ft.,$70.97,,,
3517,272634,478ba3,41.793464661,-87.596138,Hemlock-Canadian,,Medium,6.3 in.,Semi-mature,8 ft.,"$1,001.50",Tsuga canadensis,,
3518,272635,478ba3,41.793455565,-87.59615877,Cherry,Prunus sp,Small,7 in.,Semi-mature,8 ft.,"$1,081.87",,,
3519,272636,478ba3,41.793420656,-87.596286529,Oak-English,,Large,11.2 in.,Semi-mature,20 ft.,"$2,373.92",Quercus robur,,
3520,272637,478ba3,41.793405712,-87.596317638,Oak-English,,Large,10.5 in.,Semi-mature,20 ft.,"$2,086.46",Quercus robur,,
3521,272638,478ba3,41.793439342,-87.596311565,Oak-English,,Large,10.2 in.,Semi-mature,20 ft.,"$1,968.93",Quercus robur,,
3522,272639,478ba3,41.793470185,-87.596273267,Serviceberry,Amelanchier sp,Small,"3 in., 3 in., 2 in.",Semi-mature,8 ft.,$485.74,,,
3523,272640,478ba3,41.793511116,-87.59627533,Spruce-White,Picea glauca,Medium,6 in.,Semi-mature,8 ft.,$794.84,,,
3524,272641,014368,41.793560675,-87.596349654,Birch-River,Betula nigra,Large,"14.5 in., 12.2 in.",Mature,35 ft.,"$7,928.32",,,
3525,272642,014368,41.793582585,-87.596301651,Birch-River,Betula nigra,Large,"20 in., 6 in.",Mature,30 ft.,"$9,626.40",,,
3549,272643,478ba3,41.788215637,-87.590698242,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,6.5 in.,Semi-mature,10 ft.,$666.31,,,
3550,272644,478ba3,41.788276672,-87.590698242,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,6.4 in.,Semi-mature,10 ft.,$904.35,,,
3551,272645,478ba3,41.788276672,-87.590774536,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,7.1 in.,Semi-mature,10 ft.,"$1,113.00",,,
3552,272646,478ba3,41.788211823,-87.590782166,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,6.8 in.,Semi-mature,10 ft.,"$1,020.93",,,
3553,272647,478ba3,41.788322449,-87.590789795,Maple-Freeman's,Acer x freemanii,Medium,5.3 in.,Semi-mature,8 ft.,$620.20,,,
3554,272648,548931,41.788322449,-87.590759277,Maple-Freeman's,Acer x freemanii,Medium,4.5 in.,Young,6 ft.,$319.36,,,
3555,272649,548931,41.788322449,-87.59072876,Maple-Freeman's,Acer x freemanii,Medium,4 in.,Young,6 ft.,$353.26,,,
3556,272650,548931,41.788322449,-87.590705872,Maple-Freeman's,Acer x freemanii,Medium,4.9 in.,Young,6 ft.,$530.11,,,
3557,272651,548931,41.788318634,-87.590675354,Maple-Freeman's,Acer x freemanii,Medium,4.2 in.,Young,6 ft.,$389.47,,,
3558,272652,548931,41.788318634,-87.590606689,Maple-Freeman's,Acer x freemanii,Medium,4.5 in.,Young,6 ft.,$447.10,,,
3375,272653,478ba3,41.788246155,-87.59085083,Serviceberry,Amelanchier sp,Small,"2 in., 2 in., 1 in., 1 in.",Semi-mature,6 ft.,$883.16,,,
3527,272654,014368,41.788847425,-87.59029055,Maple-Norway,Acer platanoides,Medium,15.5 in.,Mature,20 ft.,"$3,247.63",,,
3528,272655,014368,41.788772615,-87.590284325,Maple-Norway,Acer platanoides,Medium,14.5 in.,Mature,20 ft.,"$2,842.10",,,
3529,272656,014368,41.788704029,-87.590287963,Maple-Norway,Acer platanoides,Medium,15.7 in.,Mature,20 ft.,"$3,331.98",,,
3530,272657,014368,41.788633499,-87.590272849,Maple-Norway,Acer platanoides,Medium,15.5 in.,Mature,20 ft.,"$3,247.63",,,
3531,272658,478ba3,41.78857884,-87.590280327,Maple-Norway,Acer platanoides,Medium,12.1 in.,Semi-mature,15 ft.,"$1,187.48",,,
3532,272659,478ba3,41.788522334,-87.590273852,Plum-Purple Leaf,Prunus cerasifera,Medium,5.8 in.,Semi-mature,10 ft.,$424.42,,,
3533,272660,478ba3,41.788467354,-87.590287839,Maple-Norway,Acer platanoides,Medium,13 in.,Semi-mature,15 ft.,"$3,198.29",,,
3534,272661,478ba3,41.78837489,-87.590364661,Maple-Norway,Acer platanoides,Medium,11.8 in.,Semi-mature,15 ft.,"$1,882.20",,,
3535,272662,478ba3,41.788339337,-87.590312796,Maple-Norway,Acer platanoides,Medium,12.2 in.,Semi-mature,15 ft.,"$2,011.97",,,
3536,272663,478ba3,41.78828536,-87.590271636,Maple-Norway,Acer platanoides,Medium,11.4 in.,Semi-mature,15 ft.,"$1,756.76",,,
3537,272664,478ba3,41.7882174,-87.59028407,Crabapple,Malus sp,Small,5 in.,Semi-mature,8 ft.,$551.97,,,
3538,272665,478ba3,41.788183851,-87.590277521,Maple-Norway,Acer platanoides,Medium,9.5 in.,Semi-mature,10 ft.,"$1,707.96",,,
3539,272666,478ba3,41.788118317,-87.590276771,Maple-Norway,Acer platanoides,Medium,9.2 in.,Semi-mature,10 ft.,"$1,601.79",,,
3540,272667,478ba3,41.788052771,-87.590274106,Maple-Freeman's,Acer x freemanii,Large,12.6 in.,Semi-mature,15 ft.,"$3,505.25",,,
3541,272668,478ba3,41.78797935,-87.5902649,Maple-Freeman's,Acer x freemanii,Large,14.5 in.,Semi-mature,15 ft.,"$4,642.09",,,
3542,272669,478ba3,41.788020867,-87.590323781,Burning Bush,Euonymus alatus,Small,"2 in., 2 in., 2 in.",Semi-mature,6 ft.,$189.25,,,
3543,272670,478ba3,41.788053469,-87.590214229,Burning Bush,Euonymus alatus,Small,"3 in., 3 in., 3 in., 3 in.",Semi-mature,6 ft.,$567.74,,,
3544,272671,478ba3,41.788190418,-87.590323781,Hawthorn,Crataegus sp,Small,"5.5 in., 5 in., 5 in.",Semi-mature,8 ft.,"$1,771.83",,,
3545,272672,014368,41.788618469,-87.590419088,Catalpa-Northern,Catalpa speciosa,Large,25.7 in.,Mature,20 ft.,"$10,416.36",,,
3559,272673,478ba3,41.787921294,-87.590344799,Maple-Norway,Acer platanoides,Medium,7.2 in.,Semi-mature,10 ft.,$981.06,,,
3560,272674,478ba3,41.787918606,-87.590449285,Maple-Norway,Acer platanoides,Medium,8.1 in.,Semi-mature,10 ft.,$886.90,,,
3561,272675,478ba3,41.787915148,-87.590534949,Maple-Norway,Acer platanoides,Medium,8.3 in.,Semi-mature,10 ft.,$931.23,,,
3562,272676,478ba3,41.787925155,-87.590593673,Maple-Norway,Acer platanoides,Medium,5.2 in.,Semi-mature,8 ft.,$365.52,,,
3563,272677,478ba3,41.787917716,-87.590657976,Maple-Hedge,Acer campestre,Medium,6.3 in.,Semi-mature,10 ft.,$876.31,,,
3564,272678,478ba3,41.787917575,-87.591025715,Oak-Swamp White,Quercus bicolor,Medium,9.4 in.,Semi-mature,15 ft.,"$2,229.59",,,
3565,272679,548931,41.787907891,-87.59115328,Maple-Norway,Acer platanoides,Small,4.5 in.,Young,8 ft.,$273.73,,,
3566,272680,548931,41.787908421,-87.591261526,Maple-Norway,Acer platanoides,Small,4.5 in.,Young,8 ft.,$273.73,,,
3567,272681,014368,41.788232075,-87.591412122,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,18.5 in.,Mature,25 ft.,"$7,556.51",,,
3568,272682,014368,41.788315848,-87.591414053,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,18.9 in.,Mature,25 ft.,"$7,886.81",,,
3569,272683,014368,41.788430097,-87.591389615,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,17.7 in.,Mature,25 ft.,"$6,917.10",,,
3570,272684,478ba3,41.788546183,-87.591428647,Maple-Freeman's,Acer x freemanii,Medium,8 in.,Semi-mature,15 ft.,"$1,413.05",,,
3572,272685,014368,41.788346321,-87.591341172,Crabapple,Malus sp,Small,10.8 in.,Mature,10 ft.,"$2,575.28",,,
3579,272686,548931,41.788011543,-87.591197177,Magnolia,Magnolia sp,Small,"3 in., 2 in., 2 in., 2 in., 1 in., 1 in.",Young,4 ft.,$507.81,,,
3580,272687,014368,41.788025834,-87.591089629,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,30 in.,Mature,30 ft.,"$14,193.58",,,
3581,272688,478ba3,41.787977895,-87.590945561,Viburnum,Viburnum sp,Small,"3 in., 3 in., 2 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$804.30,,,
3578,272689,478ba3,41.787991013,-87.590978518,Burning Bush,Euonymus alatus,Small,"1 in., 1 in., 1 in., 1 in., 1 in., 1 in.",Semi-mature,6 ft.,$529.89,,,
3582,272690,478ba3,41.787965461,-87.590668223,Dogwood-Pagoda,Cornus alternifolia,Small,"2 in., 2 in., 1 in.",Semi-mature,6 ft.,$567.74,,,
3583,272691,014368,41.788005763,-87.590626772,Crabapple,Malus sp,Small,10.8 in.,Mature,10 ft.,"$2,575.28",,,
3526,272692,014368,41.789414561,-87.592852023,Magnolia-Saucer,,Small,"8 in., 6 in., 5 in., 4 in.",Mature,10 ft.,"$2,668.39",Magnolia x soulangiana,,
3584,272693,548931,41.784972596,-87.590460303,Oak-Shingle,,Small,3.4 in.,Young,6 ft.,$255.23,Quercus imbricaria,,
3585,272694,548931,41.784933084,-87.590785907,Hackberry,Celtis occidentalis,Small,4.8 in.,Young,6 ft.,$581.37,,,
3586,272695,548931,41.78491512,-87.590852488,Coffeetree-Kentucky,Gymnocladus dioicus,Small,3 in.,Young,6 ft.,$198.71,,,
3587,272696,548931,41.785286692,-87.590823985,Coffeetree-Kentucky,Gymnocladus dioicus,Small,3 in.,Young,6 ft.,$198.71,,,
3588,272697,548931,41.785312681,-87.591001862,Hackberry,Celtis occidentalis,Small,3.5 in.,Young,6 ft.,$309.10,,,
3589,272698,548931,41.785286056,-87.591258883,Hackberry,Celtis occidentalis,Small,4 in.,Young,6 ft.,$403.73,,,
3590,272699,548931,41.785178837,-87.59102082,Hackberry,Celtis occidentalis,Small,4 in.,Young,6 ft.,$403.73,,,
3591,272700,548931,41.785176367,-87.591088594,Coffeetree-Kentucky,Gymnocladus dioicus,Small,3 in.,Young,6 ft.,$198.71,,,
